chr	pos
UNC28397800	17	77.896963
UNC28398199	17	77.927985
UNC28398968	17	77.974845
UNC28399088	17	77.989815
UNC28400170	17	78.067708
UNC28400279	17	78.083456
UNC28400660	17	78.112894
UNC28400957	17	78.130462
UNC28401141	17	78.145709
UNC28401881	17	78.185476
UNC28402199	17	78.2052
UNC28402389	17	78.220268
UNC28402566	17	78.238103
UNC28403149	17	78.291748
JAX00078499	17	78.320509
UNC28404244	17	78.351506
UNC28404822	17	78.38491
UNC28405339	17	78.41755
UNC28406430	17	78.46977
UNC28406975	17	78.5184
JAX00447384	17	78.925436
UNC28414984	17	78.961639
UNC28415874	17	79.020247
UNC170259360	17	79.076208
UNC28417223	17	79.093402
UNC28420786	17	79.289455
JAX00078576	17	79.335013
UNC28422480	17	79.379061
UNC28423410	17	79.432805
UNC28424929	17	79.505006
UNC28425208	17	79.524187
UNC170206132	17	80.885117
JAX00078697	17	80.958275
JAX00447932	17	81.045023
UNC28451894	17	81.225543
UNC28452239	17	81.253362
B6_17-081870204-S	17	81.470864
UNC28460717	17	81.840765
backupJAX00078790	17	82.193238
UNC28466177	17	82.220913
UNC28466775	17	82.264425
UNC28476148	17	82.902522
JAX00448343	17	83.017488
UNC28478577	17	83.017907
UNC28480844	17	83.173711
UNC28481708	17	83.236397
UNC28481857	17	83.244667
UNC170280968	17	83.262662
UNC28482477	17	83.285856
UNC28483049	17	83.323443
UNC28483727	17	83.367441
JAX00078882	17	83.425821
UNC28484128	17	83.427876
UNC28485027	17	83.511392
UNC28486408	17	83.600715
JAX00078898	17	83.638192
UNC28486974	17	83.639275
UNC28488345	17	83.716738
UNC28488936	17	83.750989
UNC28489371	17	83.783068
UNC28494170	17	84.079398
UNC28496502	17	84.243917
UNC28499061	17	84.468195
JAX00448637	17	84.478532
JAX00448641	17	84.491002
backupUNC170214016	17	84.509123
UNC28500764	17	84.582404
UNC28504804	17	84.84447
UNC28505616	17	84.89441
UNC28506021	17	84.912816
JAX00448791	17	84.933978
UNC28507604	17	85.045554
JAX00448815	17	85.066045
UNC28508156	17	85.083895
UNC28510813	17	85.273869
UNC28510950	17	85.281115
UNC28511369	17	85.306482
UNC28512003	17	85.350618
UNC28514492	17	85.579277
UNC28514521	17	85.582666
UNC28514882	17	85.611822
UNC28515170	17	85.641407
UNC28515359	17	85.65359
UNC28516586	17	85.726474
JAX00448947	17	85.763142
JAX00448999	17	85.852894
UNC28518868	17	85.853515
UNC28520862	17	86.005554
JAX00449075	17	86.051146
JAX00449100	17	86.187138
UNC28523362	17	86.225651
UNC28523797	17	86.254217
UNC28524447	17	86.321613
UNC28524754	17	86.370242
UNC170216878	17	86.534649
UNC28527908	17	86.568175
JAX00449211	17	86.65551
UNC28529526	17	86.677923
UNC28530734	17	86.732499
UNC28530860	17	86.742016
UNC28531660	17	86.800839
UNC28535703	17	87.092571
UNC28538159	17	87.247785
UNC28539686	17	87.354704
JAX00449462	17	87.419925
UNC28540770	17	87.427032
UNC28541508	17	87.492548
UNC170220162	17	87.520029
UNC28543873	17	87.635045
UNC28544713	17	87.691714
JAX00079202	17	87.708623
JAX00449500	17	87.722362
UNC28545160	17	87.722939
UNC28545508	17	87.747933
JAX00449526	17	87.765912
UNC28546144	17	87.788978
UNC170222024	17	87.83485
JAX00449541	17	87.843261
JAX00079225	17	88.034418
UNC28548914	17	88.060548
UNC28549147	17	88.07716
UNC28551774	17	88.248663
UNC28555682	17	88.464499
UNC28585134	17	90.157114
UNC28585935	17	90.225987
UNC28586894	17	90.290527
UNC28587696	17	90.381205
UNC28588058	17	90.402013
backupJAX00449999	17	90.42127
UNC28588465	17	90.445245
UNC28590074	17	90.551258
UNC28590665	17	90.580194
UNC28592519	17	90.704285
UNC28594070	17	90.806468
backupUNC170227840	17	90.81052
UNC28594739	17	90.859111
JAX00079443	17	90.899432
UNC28595479	17	90.9131
UNC28595692	17	90.935749
UNC28596397	17	90.983123
UNC28598596	17	91.140577
UNC28602989	17	91.414282
UNC170229408	17	91.420147
JAX00450242	17	91.743605
JAX00450291	17	91.984319
JAX00450299	17	91.996529
UNC28610918	17	92.048074
UNC28612913	17	92.18591
UNC28626529	17	93.200211
UNC28630446	17	93.661639
JAX00079654	17	93.783221
UNC170373204	17	94.112201
UNC28635811	17	94.236078
UNC180320551	18	4.516519
JAX00450954	18	5.385035
JAX00079929	18	5.526503
UNC28663194	18	5.586113
UNC28665110	18	5.791015
UNC180003063	18	5.841462
UNC28666327	18	5.95199
UNC28669158	18	6.240787
JAX00451098	18	6.449253
JAX00079997	18	6.452906
UNC28671665	18	6.463589
JAX00080023	18	6.815339
UNC28678086	18	7.087224
JAX00451237	18	7.143397
JAX00080059	18	7.29794
UNC28684310	18	7.68636
backupUNC180321411	18	7.734548
JAX00080104	18	7.887521
JAX00451381	18	8.093801
UNC28688449	18	8.119262
UNC28689200	18	8.19506
backupJAX00080129	18	8.20522
UNC28689844	18	8.235046
UNC28690832	18	8.317246
JAX00451432	18	8.325455
JAX00451460	18	8.452262
UNC28693683	18	8.523683
JAX00080166	18	8.718439
UNC28696250	18	8.720174
JAX00080194	18	9.10481
UNC28703354	18	9.338248
JAX00451598	18	9.368175
JAX00451623	18	9.625934
UNC28706635	18	9.672959
JAX00080247	18	9.788718
backupUNC180017477	18	9.901643
JAX00080304	18	10.553145
UNC28716470	18	10.563484
JAX00080309	18	10.63103
UNC180250967	18	10.704977
UNC28718524	18	10.777436
UNC28721176	18	11.017447
JAX00080343	18	11.078447
UNC28727672	18	11.408745
UNC28729189	18	11.50948
UNC28730012	18	11.553889
UNC28735006	18	11.884155
UNC28737078	18	11.993766
UNC28738973	18	12.078769
UNC28741259	18	12.191943
UNC28742422	18	12.242865
UNC28742995	18	12.278919
JAX00452115	18	12.302619
UNC28744651	18	12.378399
UNC28745933	18	12.434365
UNC28756913	18	13.156853
UNC28757017	18	13.185984
UNC28757749	18	13.26579
UNC28758455	18	13.336314
UNC28758704	18	13.364094
JAX00452324	18	13.451375
UNC28760923	18	13.589122
UNC28761104	18	13.604337
UNC_rs47875719	18	13.623457
JAX00080546	18	13.634554
UNC28762312	18	13.690928
UNC28762722	18	13.722541
UNC28763148	18	13.759393
UNC28763531	18	13.792876
JAX00080558	18	13.795613
UNC28764445	18	13.902153
UNC28767797	18	14.247102
UNC28768838	18	14.326515
UNC28770047	18	14.431695
UNC28771428	18	14.540946
UNC28771938	18	14.575484
UNC28772471	18	14.608975
UNC28773916	18	14.729484
UNC28774536	18	14.796977
JAX00452627	18	14.983563
UNC28776739	18	15.000978
UNC28777523	18	15.076935
UNC28778436	18	15.154729
UNC28778614	18	15.175343
UNC28782214	18	15.476611
UNC28893734	18	24.270164
UNC28894171	18	24.303791
UNC180406273	18	24.726255
UNC180257291	18	24.762824
UNC28900694	18	24.779924
UNC28901739	18	24.836618
UNC28904939	18	25.028136
UNC28908949	18	25.343439
UNC28909484	18	25.410331
UNC28910377	18	25.487506
UNC28913070	18	25.688601
UNC28913324	18	25.704336
UNC28913542	18	25.719515
UNC28913754	18	25.742017
UNC28913836	18	25.756669
UNC28914206	18	25.791629
UNC28914899	18	25.863348
JAX00454388	18	25.86463
JAX00081464	18	25.876716
JAX00081465	18	25.877098
JAX00081466	18	25.910691
UNC28915382	18	25.918539
UNC28916615	18	26.019453
JAX00454425	18	26.097054
JAX00454435	18	26.17414
JAX00081490	18	26.220512
UNC28919195	18	26.230689
JAX00454461	18	26.289443
UNC28920489	18	26.345252
UNC28920753	18	26.368962
JAX00081501	18	26.376728
UNC28921464	18	26.426787
JAX00454480	18	26.443833
UNC28923439	18	26.592001
UNC180325324	18	26.704237
UNC28927175	18	26.905086
UNC28927605	18	26.944877
UNC28927956	18	26.974498
UNC28930315	18	27.190818
UNC28932639	18	27.382835
JAX00454604	18	27.447659
UNC28935204	18	27.569533
UNC180067715	18	28.108368
UNC28953513	18	28.959253
JAX00454868	18	28.997001
UNC28958070	18	29.252434
UNC28962892	18	29.628316
UNC28965044	18	29.806342
JAX00454995	18	29.847755
UNC28966034	18	29.873444
UNC28966337	18	29.888676
UNC28967004	18	29.930242
JAX00455896	18	34.193208
UNC29026576	18	34.215388
backupUNC180262601	18	34.241545
UNC29026876	18	34.251704
UNC29027968	18	34.347204
UNC29029166	18	34.424173
UNC29029651	18	34.491096
UNC29030325	18	34.555161
UNC29031072	18	34.626686
UNC180078727	18	34.682378
JAX00082128	18	34.732428
JAX00456034	18	34.987554
UNC29035863	18	35.036221
UNC29036362	18	35.068004
UNC29042721	18	35.777823
JAX00456148	18	35.817591
JAX00082207	18	35.82302
UNC29044695	18	35.989488
UNC29045577	18	36.069954
UNC29046994	18	36.202713
UNC29048779	18	36.458279
JAX00456241	18	36.553575
JAX00456263	18	36.722717
UNC29051843	18	36.805954
UNC29056323	18	37.150444
UNC29057219	18	37.222291
UNC180080485	18	37.311712
JAX00082316	18	37.337136
UNC29059278	18	37.340016
UNC29061507	18	37.527104
UNC29063122	18	37.678597
UNC180265392	18	37.734554
JAX00456449	18	37.7434
UNC29064692	18	37.76411
UNC29066745	18	37.978321
UNC29067574	18	38.043391
UNC29069165	18	38.200014
UNC29069978	18	38.269914
UNC29070163	18	38.281545
UNC29070335	18	38.295589
UNC29070452	18	38.307772
UNC29071034	18	38.33887
B6_18-038500061-S	18	38.340407
UNC29071221	18	38.353125
UNC29071642	18	38.385706
UNC29071854	18	38.398812
UNC29072483	18	38.448524
UNC29072738	18	38.472502
UNC29072950	18	38.489452
UNC29073652	18	38.542928
UNC29074006	18	38.56721
UNC29075354	18	38.653114
UNC29076077	18	38.693059
UNC29076905	18	38.745004
UNC29077348	18	38.779113
UNC29077660	18	38.804633
UNC29077947	18	38.832468
UNC29078380	18	38.871698
UNC29078673	18	38.886961
UNC29078895	18	38.898122
UNC29079065	18	38.905811
UNC29080241	18	38.97519
UNC29080413	18	38.987852
JAX00456808	18	39.00532
UNC29081248	18	39.047223
UNC29084399	18	39.279015
UNC29085179	18	39.340152
UNC29088789	18	39.66697
UNC29089953	18	39.782488
UNC180084413	18	39.847362
UNC29090775	18	39.854832
JAX00082515	18	39.988399
UNC29097044	18	40.317805
UNC180238368	18	40.324466
JAX00082543	18	40.331404
UNC29098357	18	40.426007
UNC29101343	18	40.667702
UNC29119322	18	41.972342
UNC29120083	18	42.028944
UNC29121294	18	42.107989
UNC29123846	18	42.262513
UNC180267595	18	42.411388
UNC29125536	18	42.419956
UNC180089602	18	42.517584
UNC29127247	18	42.548225
JAX00082710	18	42.572355
UNC29128582	18	42.648721
UNC29130216	18	42.740787
UNC29132165	18	42.858719
UNC29132718	18	42.900633
UNC29133396	18	42.938651
UNC29134074	18	42.987483
UNC29175905	18	45.856382
JAX00458183	18	45.90018
UNC29176723	18	45.923288
JAX00458197	18	45.940486
UNC29178931	18	46.06127
UNC29180197	18	46.142666
UNC29181782	18	46.245418
UNC180239546	18	46.432885
UNC29186661	18	46.615314
UNC29187606	18	46.705027
UNC180097727	18	46.861153
UNC29189567	18	46.865878
UNC29189899	18	46.885466
UNC29191033	18	46.965293
UNC29191167	18	46.974022
UNC29192199	18	47.044397
UNC29192410	18	47.061261
UNC29192562	18	47.082518
UNC29193918	18	47.181968
UNC29195561	18	47.301605
UNC29196347	18	47.359187
UNC29198038	18	47.490427
JAX00083091	18	47.644065
UNC29200974	18	47.703371
UNC29201974	18	47.76268
UNC29203206	18	47.856953
JAX00083108	18	47.880295
UNC29207698	18	48.146416
UNC29208869	18	48.241076
UNC29210394	18	48.341036
UNC29215166	18	48.633946
UNC29220360	18	49.025275
UNC29221320	18	49.108247
UNC29221869	18	49.138466
UNC29222561	18	49.179647
UNC29223247	18	49.213579
UNC29223702	18	49.243412
UNC29225253	18	49.32958
UNC29227288	18	49.492721
UNC29232217	18	49.962665
UNC29234380	18	50.100732
UNC29234878	18	50.129884
UNC29235561	18	50.17599
UNC29301359	18	55.164902
UNC29303979	18	55.380996
UNC29304435	18	55.407352
UNC29305560	18	55.491254
UNC29306239	18	55.548103
UNC29307122	18	55.633645
backupUNC180279278	18	55.635807
UNC29309185	18	55.762759
UNC29312306	18	55.966804
UNC29313777	18	56.065484
UNC29315496	18	56.16178
UNC29316045	18	56.186869
UNC29316725	18	56.247092
UNC29318157	18	56.369054
UNC29320298	18	56.510746
UNC29321424	18	56.557222
UNC180279562	18	56.565683
UNC29321926	18	56.58791
UNC29324812	18	56.755812
UNC29328729	18	57.05588
JAX00460141	18	57.065565
UNC29330010	18	57.156457
UNC29330955	18	57.228563
UNC29331315	18	57.247453
UNC180114969	18	57.251592
UNC29331490	18	57.257647
UNC29333523	18	57.371603
JAX00460219	18	57.407712
UNC29334418	18	57.425419
JAX00460246	18	57.474791
UNC29337942	18	57.631067
UNC29340355	18	57.777734
UNC29342064	18	57.901184
UNC29342600	18	57.950823
UNC29343039	18	57.973239
backupUNC180117139	18	58.026578
UNC29345742	18	58.12893
UNC29347770	18	58.269679
UNC29348317	18	58.305555
UNC29348686	18	58.337446
UNC180282171	18	58.387928
UNC29349964	18	58.415174
UNC29352300	18	58.563427
UNC29355130	18	58.694714
UNC29356119	18	58.76293
UNC29356621	18	58.788962
UNC29357689	18	58.862632
UNC29358551	18	58.926365
JAX00460729	18	58.99037
UNC29359734	18	58.999449
backupUNC181045665	18	59.012571
UNC29361090	18	59.084991
UNC29362814	18	59.201735
UNC29362892	18	59.217666
UNC29363438	18	59.253465
UNC29371090	18	59.666714
JAX00084002	18	59.828826
UNC29374486	18	59.839214
JAX00084008	18	59.898353
JAX00460946	18	59.99552
UNC180132633	18	60.354315
UNC29384701	18	60.486788
UNC29384843	18	60.496411
UNC29387322	18	60.65699
UNC29387624	18	60.676897
UNC29390809	18	60.889842
UNC29391411	18	60.929413
UNC29391729	18	60.94676
UNC29391957	18	60.960352
UNC29392272	18	60.982161
JAX00461233	18	60.99579
UNC29393111	18	61.048473
UNC29394181	18	61.115425
UNC29394642	18	61.156771
UNC29396969	18	61.314619
UNC29397100	18	61.324803
UNC29397311	18	61.342664
JAX00084118	18	61.381857
UNC29398147	18	61.40556
JAX00084125	18	61.474011
JAX00461364	18	61.492656
UNC180242730	18	61.501241
UNC29400812	18	61.619022
UNC29400974	18	61.627235
UNC29401753	18	61.692752
UNC29402328	18	61.738854
UNC29402873	18	61.79432
UNC29403919	18	61.876336
UNC29404499	18	61.917311
UNC29404880	18	61.942299
JAX00461525	18	62.045862
UNC29406658	18	62.046111
UNC29408132	18	62.129608
UNC29409900	18	62.254389
UNC29411109	18	62.344626
UNC29412544	18	62.427438
UNC29413670	18	62.508461
JAX00461651	18	62.52691
UNC29414292	18	62.542426
UNC29416354	18	62.653774
UNC29417481	18	62.721195
UNC29418916	18	62.798997
UNC29419512	18	62.829612
backupJAX00461716	18	62.8469
UNC29422481	18	63.011647
UNC29423407	18	63.084753
UNC29426431	18	63.258868
UNC29426660	18	63.270402
UNC29427773	18	63.326514
UNC29428204	18	63.341865
UNC29428666	18	63.368152
UNC29429949	18	63.450627
UNC29433098	18	63.625659
UNC29440550	18	64.157461
UNC29441309	18	64.225608
JAX00462093	18	64.249796
UNC29446050	18	64.64433
JAX00084364	18	64.663758
UNC29448452	18	64.770297
UNC29453504	18	65.063861
UNC29453675	18	65.072803
UNC29453934	18	65.091611
UNC29454049	18	65.100276
UNC29454197	18	65.110351
UNC29455127	18	65.163528
JAX00462426	18	65.189159
UNC29455610	18	65.191166
UNC29455898	18	65.206246
UNC29456089	18	65.217331
UNC29456562	18	65.244521
JAX00462491	18	65.267275
UNC29457149	18	65.277227
UNC29457764	18	65.311584
UNC29458466	18	65.349741
UNC29460280	18	65.472293
JAX00462570	18	65.476865
UNC29460364	18	65.481157
UNC29460726	18	65.500236
UNC29461215	18	65.524075
UNC29464077	18	65.720519
UNC29464793	18	65.75104
UNC29465158	18	65.769612
UNC180294029	18	65.782436
UNC29466997	18	65.870986
UNC29472417	18	66.168719
UNC29473161	18	66.19715
UNC29474682	18	66.275923
UNC29477647	18	66.436518
UNC29480770	18	66.610955
UNC180147006	18	66.630118
UNC29485078	18	66.868771
UNC29486228	18	66.956341
UNC29487394	18	67.060084
UNC29497495	18	67.67027
UNC29497953	18	67.72022
UNC29498960	18	67.784792
UNC29500627	18	67.901906
UNC29501902	18	67.976435
UNC29504733	18	68.151681
UNC29506315	18	68.225855
UNC29506536	18	68.240198
UNC29508118	18	68.350801
UNC29508829	18	68.40764
UNC29509493	18	68.454446
UNC29509635	18	68.467751
UNC29510212	18	68.506477
UNC29510314	18	68.51162
UNC29511779	18	68.603409
JAX00463530	18	68.733115
UNC29514007	18	68.749587
backupUNC180152756	18	68.798138
JAX00463560	18	68.841246
UNC29517783	18	68.989127
UNC29519200	18	69.073485
UNC29519577	18	69.096775
UNC29520496	18	69.153327
UNC29520619	18	69.162635
UNC29520659	18	69.164024
UNC29520859	18	69.173912
UNC29520954	18	69.179262
UNC29521797	18	69.243533
UNC29522282	18	69.28251
UNC29523192	18	69.362875
UNC29524040	18	69.439274
UNC29526077	18	69.575445
UNC29526285	18	69.605783
UNC29526781	18	69.642616
UNC29527818	18	69.724219
UNC29529404	18	69.825784
UNC29529837	18	69.85578
UNC29530059	18	69.872806
UNC29531639	18	69.943657
UNC29535399	18	70.159002
UNC29536685	18	70.240622
UNC29537065	18	70.257157
UNC29537644	18	70.287433
UNC29539368	18	70.408373
UNC29541511	18	70.544889
UNC29542632	18	70.64239
UNC29543874	18	70.719554
UNC29544783	18	70.785271
UNC29545731	18	70.840828
UNC29546737	18	70.904739
UNC29549056	18	71.031867
UNC29551003	18	71.170321
JAX00464289	18	71.211781
UNC29552090	18	71.242386
UNC29552349	18	71.27633
UNC180159545	18	71.390119
JAX00084874	18	71.455789
UNC29555627	18	71.482476
UNC29559149	18	71.696821
JAX00084912	18	71.975839
UNC29565431	18	72.063192
UNC180161932	18	72.344914
UNC29574621	18	72.644779
UNC29575359	18	72.687014
UNC29576884	18	72.796724
UNC29579046	18	72.913549
UNC29580345	18	72.991582
backupUNC180165192	18	73.031073
UNC29581173	18	73.041138
UNC29581554	18	73.065688
UNC29582413	18	73.135476
UNC29582503	18	73.148761
UNC29583651	18	73.210426
JAX00465039	18	74.485039
JAX00465044	18	74.487158
UNC29604028	18	74.542573
UNC29604789	18	74.586875
UNC29607917	18	74.727226
UNC29608195	18	74.744758
UNC29608349	18	74.765792
UNC29608884	18	74.799436
UNC29609122	18	74.819499
UNC29609967	18	74.862395
UNC29610128	18	74.870464
UNC180170591	18	74.994315
UNC29612458	18	75.006937
UNC29612902	18	75.033946
JAX00465257	18	75.042879
UNC29613982	18	75.09213
UNC29614629	18	75.137418
UNC29614960	18	75.167949
JAX00465309	18	75.173076
UNC29615326	18	75.206668
UNC29615759	18	75.24233
JAX00085156	18	75.259621
UNC29646910	18	77.320969
UNC180312821	18	77.424944
UNC29649339	18	77.480186
UNC180228295	18	77.48483
UNC29651321	18	77.607425
UNC29651955	18	77.666166
UNC29652599	18	77.737692
backupUNC180312993	18	77.843663
UNC29718114	18	82.10675
JAX00467250	18	82.146917
JAX00467251	18	82.147712
UNC29718942	18	82.149551
UNC180192304	18	82.262613
UNC29719974	18	82.273512
UNC29720181	18	82.283265
UNC29720374	18	82.291849
UNC29720598	18	82.306999
UNC29721482	18	82.349917
UNC29721700	18	82.367214
UNC29721808	18	82.375696
backupUNC180192740	18	82.379028
UNC29721970	18	82.389499
UNC29766529	18	85.436757
UNC29767523	18	85.494173
JAX00468083	18	85.498932
UNC29769206	18	85.61055
JAX00468138	18	85.765082
UNC29779664	18	86.34565
JAX00468237	18	86.353538
UNC180371017	18	86.412486
UNC29780798	18	86.433929
UNC180319648	18	86.571274
UNC29800441	18	87.963406
UNC29814427	18	89.308484
UNC29824296	19	3.151739
backupJAX00086312	19	3.295723
JAX00468938	19	3.371529
UNC29831860	19	4.262698
UNC29834997	19	4.628058
UNC29836189	19	4.732824
UNC190139327	19	5.083353
UNC190279660	19	5.109975
UNC29840729	19	5.20628
backupUNC190139992	19	5.520462
UNC29844952	19	5.650883
UNC29845290	19	5.68943
UNC29845938	19	5.758286
UNC29847961	19	5.95037
JAX00469547	19	6.104623
UNC29850416	19	6.154047
JAX00469562	19	6.219948
backupUNC190140806	19	6.221959
UNC29851182	19	6.223326
UNC29854243	19	6.580813
UNC29860444	19	7.347889
UNC29861333	19	7.418665
UNC29862012	19	7.498104
UNC29863583	19	7.632373
UNC29866051	19	8.160319
UNC29866758	19	8.352371
JAX00469933	19	8.446688
JAX00086690	19	8.472153
UNC29867469	19	8.525977
UNC29869860	19	8.782606
UNC29871077	19	8.916239
UNC29875419	19	9.697037
UNC29875605	19	9.805159
UNC29876798	19	9.946688
UNC29878671	19	10.097832
UNC29878754	19	10.105616
UNC29879331	19	10.162471
JAX00470180	19	10.167257
JAX00086820	19	10.333628
JAX00086821	19	10.353695
UNC29881497	19	10.353826
UNC29882074	19	10.400293
UNC29882454	19	10.440336
UNC29883391	19	10.504527
JAX00086834	19	10.507931
UNC29884876	19	10.641745
UNC29885214	19	10.662901
UNC29885337	19	10.670548
JAX00086849	19	10.714515
UNC29885979	19	10.716678
UNC29886257	19	10.738814
UNC29886490	19	10.753518
UNC29886815	19	10.772356
UNC29887070	19	10.786741
UNC29887285	19	10.802842
UNC29891994	19	11.158371
UNC29892146	19	11.173497
backupUNC190188354	19	11.27273
UNC29894001	19	11.334198
UNC29930708	19	14.377717
UNC29932950	19	14.602944
JAX00471367	19	14.768566
UNC29936159	19	14.827495
UNC29942382	19	15.321763
UNC29942477	19	15.328606
backupUNC190150199	19	15.357109
UNC29944287	19	15.46372
UNC29945134	19	15.530113
UNC29945522	19	15.553408
UNC29946099	19	15.592741
UNC29946550	19	15.630369
UNC29948099	19	15.749895
UNC29948342	19	15.766879
UNC29949215	19	15.828687
JAX00471714	19	15.939722
UNC29951090	19	15.940815
UNC29955868	19	16.262336
UNC29956097	19	16.282225
UNC29956737	19	16.336206
UNC29957779	19	16.4091
UNC29959158	19	16.48448
UNC29959891	19	16.522277
JAX00471862	19	16.524808
UNC29960639	19	16.567625
JAX00087286	19	16.579974
UNC29960872	19	16.58261
UNC29961782	19	16.650993
UNC29967020	19	16.99362
JAX00472067	19	17.194693
UNC29971338	19	17.221707
UNC29972530	19	17.255594
UNC29973573	19	17.291888
UNC29974085	19	17.315125
UNC190006033	19	17.318013
